position,module
115.528_38.931,8
115.505_38.935,8
115.515_38.934,8
115.500_38.935,8
115.357_38.893,8
115.298_38.872,8
115.283_38.867,8
115.208_38.841,8
115.114_38.807,8
115.459_38.929,8
115.446_38.924,8
115.434_38.920,8
115.425_38.917,8
115.480_38.934,8
115.933_39.401,8
115.880_39.345,8
115.831_39.293,8
116.027_39.500,8
116.108_39.584,8
116.097_39.573,8
115.823_39.285,8
115.643_39.092,8
115.779_39.237,8
115.690_39.143,8
115.604_39.051,8
116.241_39.674,8
116.211_39.671,8
116.287_39.676,8
116.267_39.675,8
116.148_39.627,8
115.488_38.943,8
115.511_38.957,8
115.533_38.975,8
115.475_38.936,8
109.535_36.253,8
109.349_36.063,8
109.626_36.346,8
109.443_36.158,8
109.106_35.763,8
110.005_36.730,8
109.904_36.628,8
109.810_36.533,8
109.718_36.440,8
110.195_36.921,8
110.064_36.866,8
110.327_36.975,8
109.930_36.811,8
110.724_37.137,8
110.459_37.029,8
110.591_37.083,8
110.859_37.191,8
111.129_37.299,8
110.092_36.817,8
110.779_37.159,8
110.191_36.914,8
110.425_37.015,8
111.013_37.253,8
110.995_37.245,8
109.014_35.533,8
109.148_35.984,8
108.957_35.390,8
109.136_35.858,8
109.178_36.478,8
109.193_36.733,8
109.200_36.859,8
109.215_37.106,8
109.163_36.223,8
109.223_37.233,8
109.230_37.359,8
109.157_36.122,8
109.666_36.700,8
109.799_36.756,8
109.537_36.646,8
109.168_36.260,8
109.406_36.583,8
109.297_36.497,8
111.898_37.600,8
111.972_37.629,8
111.810_37.566,8
112.118_37.685,8
112.042_37.656,8
112.193_37.714,8
111.673_37.513,8
111.537_37.459,8
111.748_37.542,8
111.400_37.406,8
111.264_37.352,8
108.777_34.932,8
108.920_35.296,8
108.817_35.034,8
109.358_36.382,8
109.309_36.261,8
109.706_36.716,8
109.274_36.177,8
109.830_36.769,8
108.937_35.338,8
108.902_35.251,8
108.761_34.891,8
108.989_35.471,8
108.593_34.398,8
107.444_33.020,8
107.152_32.746,8
107.542_33.111,8
107.055_32.655,8
106.766_32.381,8
106.863_32.473,8
106.959_32.564,8
106.649_32.315,8
107.929_33.469,8
107.734_33.290,8
108.122_33.646,8
108.556_34.279,8
109.079_35.694,8
109.033_35.580,8
109.129_35.821,8
109.220_36.044,8
109.691_36.710,8
109.427_36.436,8
109.484_36.552,8
109.307_36.190,8
109.820_36.765,8
110.338_36.979,8
110.468_37.033,8
110.210_36.927,8
110.595_37.085,8
110.864_37.193,8
109.952_36.819,8
110.079_36.872,8
109.191_35.952,8
109.249_36.072,8
109.150_35.867,8
109.089_35.719,8
111.205_37.329,8
111.330_37.378,8
111.456_37.428,8
111.078_37.279,8
111.832_37.574,8
111.706_37.526,8
111.581_37.477,8
111.917_37.608,8
110.328_36.975,8
110.453_37.026,8
110.203_36.924,8
110.578_37.078,8
110.955_37.230,8
110.828_37.179,8
110.701_37.128,8
107.648_33.271,8
107.559_33.182,8
107.462_33.086,8
107.744_33.366,8
107.370_32.995,8
107.835_33.457,8
108.020_33.638,8
108.113_33.730,8
108.232_33.846,8
108.299_33.911,8
107.927_33.547,8
108.392_34.001,8
107.278_32.902,8
106.999_32.621,8
107.183_32.806,8
106.907_32.528,8
107.091_32.713,8
106.717_32.343,8
106.590_32.302,8
106.815_32.434,8
106.457_32.273,8
108.572_34.333,8
108.650_34.576,8
108.688_34.693,8
108.718_34.813,8
108.535_34.213,8
108.904_35.933,8
108.884_35.815,8
108.927_36.072,8
108.987_36.418,8
108.780_35.190,8
108.866_35.708,8
108.759_35.064,8
108.739_34.945,8
109.392_36.586,8
109.273_36.561,8
109.155_36.537,8
109.044_36.500,8
109.860_36.781,8
109.509_36.633,8
109.743_36.732,8
109.626_36.683,8
109.975_36.829,8
110.326_36.974,8
110.451_37.025,8
110.576_37.077,8
110.209_36.926,8
110.090_36.877,8
110.700_37.127,8
110.828_37.178,8
110.953_37.229,8
111.080_37.279,8
111.141_37.304,8
111.280_37.358,8
110.732_37.140,8
110.597_37.086,8
110.461_37.030,8
111.002_37.248,8
110.867_37.194,8
110.062_36.865,8
110.334_36.978,8
110.195_36.920,8
110.183_36.915,8
106.996_32.614,8
106.905_32.523,8
106.601_32.304,8
106.720_32.342,8
107.088_32.705,8
108.298_33.886,8
108.391_33.974,8
108.602_34.427,8
108.481_34.075,8
108.205_33.796,8
107.925_33.526,8
108.112_33.707,8
107.738_33.344,8
107.643_33.252,8
107.457_33.070,8
109.680_36.548,8
109.603_36.449,8
109.366_36.141,8
109.758_36.647,8
109.942_36.815,8
108.767_34.908,8
109.004_35.508,8
108.877_35.188,8
109.051_35.626,8
108.822_35.046,8
109.289_36.041,8
109.223_35.954,8
109.143_35.845,8
109.092_35.726,8
109.166_36.247,8
109.668_36.701,8
109.928_36.809,8
109.805_36.758,8
109.099_35.746,8
109.007_35.516,8
109.152_36.052,8
108.864_35.155,8
109.158_36.140,8
109.859_36.781,8
109.234_36.498,8
109.729_36.726,8
110.355_36.986,8
110.106_36.884,8
110.612_37.092,8
110.484_37.039,8
110.741_37.144,8
110.239_36.938,8
111.779_37.554,8
111.758_37.546,8
111.726_37.533,8
111.873_37.590,8
111.947_37.619,8
112.020_37.647,8
109.147_35.969,8
109.029_35.571,8
109.156_36.109,8
108.926_35.309,8
109.132_35.847,8
109.949_36.818,8
109.156_36.110,8
109.409_36.585,8
109.168_36.256,8
110.222_36.931,8
111.587_37.479,8
111.334_37.380,8
111.460_37.429,8
111.206_37.329,8
110.762_37.152,8
111.034_37.261,8
110.627_37.098,8
111.450_37.425,8
108.323_34.240,8
108.234_34.138,8
108.417_34.349,8
108.517_34.464,8
108.680_34.670,8
106.900_32.558,8
106.677_32.357,8
106.988_32.664,8
106.613_32.325,8
108.058_33.934,8
108.145_34.035,8
107.964_33.824,8
107.873_33.717,8
107.516_33.297,8
107.694_33.507,8
107.428_33.191,8
107.783_33.612,8
107.163_32.875,8
107.075_32.770,8
107.254_32.984,8
106.321_32.195,8
106.452_32.254,8
106.380_32.221,8
106.576_32.308,8
105.618_31.876,8
105.681_31.905,8
105.563_31.851,8
105.742_31.933,8
106.116_32.103,8
106.183_32.133,8
106.249_32.163,8
106.051_32.073,8
105.866_31.989,8
105.924_32.016,8
105.800_31.959,8
105.986_32.044,8
105.444_31.797,8
105.501_31.823,8
105.385_31.770,8
109.153_35.860,8
109.095_35.735,8
108.913_35.278,8
108.955_35.383,8
108.999_35.493,8
109.228_35.964,8
108.717_34.780,8
108.598_34.413,8
108.863_35.150,8
108.523_34.175,8
108.764_34.899,8
108.812_35.022,8
108.138_33.499,8
108.204_33.609,8
108.270_33.722,8
108.470_34.057,8
108.065_33.392,8
107.975_33.299,8
107.413_32.761,8
107.519_32.836,8
106.865_32.424,8
107.083_32.560,8
106.755_32.358,8
106.974_32.492,8
106.470_32.276,8
106.404_32.262,8
106.342_32.248,8
106.539_32.291,8
106.641_32.314,8
109.520_36.351,8
109.371_36.154,8
109.465_36.278,8
109.295_36.052,8
109.597_36.452,8
109.940_36.814,8
109.828_36.751,8
109.674_36.553,8
109.749_36.650,8
109.964_36.880,8
110.087_36.932,8
109.590_36.724,8
110.345_37.038,8
109.714_36.776,8
109.839_36.828,8
107.467_33.231,8
107.641_33.436,8
107.382_33.130,8
107.984_33.835,8
107.812_33.635,8
107.726_33.534,8
107.125_32.826,8
106.874_32.525,8
107.211_32.927,8
106.786_32.428,8
106.553_32.297,8
106.680_32.352,8
109.134_35.832,8
109.443_36.520,8
109.390_36.404,8
109.183_35.943,8
109.235_36.059,8
111.100_37.343,8
110.850_37.243,8
111.224_37.394,8
111.624_37.493,8
111.749_37.542,8
108.850_35.117,8
108.709_34.757,8
109.039_35.595,8
108.998_35.490,8
108.505_34.433,8
106.919_32.566,8
106.831_32.467,8
106.729_32.382,8
106.612_32.319,8
107.095_32.767,8
106.510_32.285,8
107.786_33.541,8
107.874_33.639,8
107.698_33.444,8
108.050_33.832,8
108.225_34.024,8
107.442_33.157,8
107.612_33.347,8
107.354_33.059,8
107.269_32.963,8
107.183_32.866,8
108.404_34.219,8
108.584_34.414,8
108.637_34.535,8
108.330_34.139,8
108.718_34.782,8
108.676_34.656,8
108.815_35.029,8
108.864_35.154,8
107.330_33.100,8
107.417_33.207,8
107.592_33.421,8
107.504_33.314,8
107.680_33.528,8
106.981_32.667,8
106.805_32.455,8
106.573_32.309,8
106.652_32.346,8
106.509_32.287,8
108.573_34.599,8
108.481_34.489,8
108.391_34.383,8
108.310_34.286,8
108.934_35.330,8
109.037_35.590,8
108.985_35.461,8
109.086_35.712,8
107.946_33.850,8
108.211_34.169,8
107.768_33.636,8
107.857_33.743,8
107.482_33.264,8
107.812_33.656,8
107.895_33.755,8
107.728_33.557,8
107.563_33.361,8
107.648_33.461,8
106.910_32.572,8
107.072_32.770,8
107.401_33.167,8
107.318_33.067,8
106.829_32.473,8
108.904_35.256,8
108.852_35.123,8
108.953_35.378,8
107.979_33.854,8
108.989_35.470,8
108.677_34.660,8
108.638_34.537,8
108.601_34.422,8
108.721_34.789,8
108.562_34.301,8
108.157_33.814,8
108.066_33.722,8
108.354_34.012,8
108.431_34.088,8
107.791_33.444,8
107.065_32.698,8
106.661_32.324,8
106.796_32.417,8
107.701_33.352,8
108.966_35.410,8
108.921_35.297,8
109.014_35.531,8
108.871_35.170,8
108.821_35.044,8
109.104_35.757,8
109.071_35.673,8
109.318_36.086,8
109.551_36.397,8
109.704_36.600,8
110.000_36.840,8
110.247_36.942,8
110.369_36.992,8
106.560_32.296,8
106.431_32.267,8
106.675_32.330,8
106.362_32.252,8
108.220_33.929,8
108.556_34.293,8
108.638_34.539,8
108.720_34.788,8
107.752_33.441,8
107.036_32.679,8
107.570_33.249,8
107.125_32.776,8
116.610_39.735,8
116.617_39.739,8
116.582_39.728,8
116.601_39.732,8
116.591_39.730,8
116.573_39.725,8
116.560_39.722,8
116.501_39.708,8
116.448_39.695,8
116.383_39.678,8
116.626_39.744,8
116.632_39.751,8
116.642_39.771,8
116.640_39.763,8
116.637_39.759,8
115.865_39.606,8
115.831_39.608,8
115.934_39.611,8
116.002_39.615,8
116.080_39.621,8
116.238_39.642,8
116.175_39.628,8
116.305_39.659,8
116.164_39.627,8
116.149_39.625,8
116.620_39.927,8
116.622_39.912,8
116.617_39.943,8
116.630_39.864,8
116.626_39.885,8
116.640_39.801,8
116.642_39.779,8
116.636_39.823,8
116.633_39.844,8
116.612_39.974,8
116.610_39.985,8
116.609_39.995,8
116.602_40.044,8
116.614_39.963,8
116.615_39.955,8
116.609_39.993,8
116.611_39.985,8
116.608_40.002,8
116.647_39.729,8
116.628_39.706,8
116.636_39.712,8
116.648_39.750,8
116.644_39.723,8
116.640_39.716,8
116.612_39.699,8
116.605_39.698,8
116.620_39.702,8
116.585_39.695,8
116.575_39.693,8
116.594_39.696,8
116.631_39.861,8
116.634_39.838,8
116.638_39.812,8
116.628_39.874,8
116.645_39.770,8
116.642_39.791,8
116.621_39.920,8
116.623_39.907,8
116.619_39.935,8
116.617_39.946,8
116.625_39.896,8
116.615_39.956,8
115.828_39.675,8
115.889_39.662,8
115.956_39.647,8
115.771_39.689,8
116.018_39.633,8
116.509_39.682,8
116.453_39.673,8
116.545_39.688,8
116.569_39.692,8
116.370_39.659,8
116.117_39.623,8
116.174_39.627,8
116.060_39.624,8
116.237_39.637,8
116.304_39.648,8
115.353_39.724,8
115.365_39.728,8
115.287_39.698,8
115.378_39.733,8
115.214_39.668,8
115.389_39.738,8
115.143_39.641,8
113.944_38.643,8
113.903_38.565,8
114.023_38.738,8
113.956_38.661,8
114.122_38.830,8
113.853_38.428,8
114.979_39.575,8
115.008_39.587,8
115.078_39.615,8
115.042_39.600,8
115.076_39.614,8
114.726_39.384,8
114.828_39.476,8
114.704_39.363,8
114.862_39.506,8
114.662_39.326,8
114.360_39.050,8
114.258_38.956,8
114.461_39.142,8
114.562_39.234,8
114.158_38.864,8
115.821_39.610,8
115.813_39.612,8
115.803_39.615,8
115.773_39.628,8
115.780_39.625,8
115.790_39.621,8
115.494_39.751,8
115.562_39.736,8
115.637_39.719,8
115.449_39.754,8
115.696_39.705,8
115.460_39.754,8
115.560_39.715,8
115.622_39.689,8
115.689_39.662,8
115.498_39.740,8
115.475_39.746,8
115.401_39.742,8
115.436_39.753,8
115.424_39.750,8
115.414_39.747,8
115.438_39.749,8
115.451_39.749,8
115.424_39.748,8
115.413_39.746,8
115.463_39.748,8
114.217_39.248,8
114.223_39.252,8
114.196_39.231,8
114.141_39.175,8
114.144_39.179,8
114.125_39.154,8
114.301_39.299,8
114.229_39.257,8
114.428_39.352,8
114.560_39.406,8
114.684_39.457,8
114.929_39.555,8
114.085_39.082,8
113.889_38.554,8
113.943_38.683,8
114.117_39.143,8
113.806_38.436,8
113.120_38.076,8
113.195_38.104,8
113.276_38.134,8
113.050_38.050,8
113.368_38.169,8
113.577_38.257,8
113.448_38.199,8
113.694_38.332,8
113.653_38.303,8
116.346_40.283,8
116.174_40.180,8
116.287_40.246,8
116.237_40.216,8
116.115_40.147,8
116.369_40.296,8
116.527_40.289,8
116.483_40.316,8
116.513_40.301,8
116.497_40.311,8
115.335_39.716,8
115.208_39.667,8
115.272_39.692,8
115.141_39.640,8
116.056_40.114,8
115.920_40.035,8
115.860_40.001,8
115.980_40.070,8
115.397_39.740,8
115.456_39.767,8
115.513_39.800,8
115.566_39.830,8
115.682_39.898,8
115.737_39.930,8
115.618_39.861,8
115.794_39.963,8
115.379_39.733,8
115.314_39.701,8
115.324_39.707,8
115.368_39.729,8
115.391_39.738,8
114.976_39.450,8
114.900_39.393,8
115.038_39.496,8
115.127_39.563,8
114.108_38.791,8
113.955_38.654,8
113.934_38.623,8
114.070_38.761,8
115.296_39.688,8
115.239_39.646,8
115.305_39.694,8
115.223_39.634,8
114.244_38.895,8
114.682_39.229,8
114.354_38.979,8
114.463_39.063,8
113.880_38.501,8
113.822_38.380,8
113.728_38.305,8
114.421_28.313,9
114.164_28.282,9
114.423_28.313,9
114.356_28.304,9
114.229_28.289,9
114.226_28.289,9
114.292_28.297,9
114.294_28.297,9
114.358_28.304,9
114.479_28.322,9
114.683_28.351,9
114.556_28.333,9
114.622_28.342,9
114.553_28.332,9
114.746_28.361,9
114.615_28.342,9
114.489_28.323,9
114.488_28.323,9
114.098_28.274,9
113.977_28.260,9
114.224_28.289,9
114.285_28.296,9
114.160_28.281,9
114.037_28.267,9
114.036_28.267,9
114.530_28.329,9
114.409_28.311,9
114.346_28.303,9
114.691_28.353,9
114.638_28.345,9
114.468_28.320,9
114.583_28.337,9
114.473_28.321,9
114.955_28.391,9
115.148_28.418,9
115.084_28.409,9
114.864_28.378,9
114.895_28.382,9
115.209_28.427,9
115.022_28.400,9
114.888_28.381,9
113.925_28.254,9
113.986_28.261,9
113.856_28.246,9
114.051_28.269,9
114.173_28.283,9
114.112_28.276,9
114.306_28.298,9
114.241_28.291,9
114.582_28.337,9
114.709_28.355,9
114.770_28.364,9
114.650_28.346,9
114.714_28.356,9
114.647_28.346,9
114.835_28.373,9
114.434_28.315,9
114.498_28.325,9
114.558_28.333,9
114.370_28.306,9
114.494_28.324,9
114.557_28.333,9
114.618_28.342,9
114.487_28.323,9
114.552_28.332,9
114.551_28.332,9
114.278_28.302,9
114.291_28.300,9
114.283_28.301,9
114.293_28.300,9
114.302_28.300,9
114.362_28.305,9
115.328_28.444,9
115.392_28.453,9
115.455_28.462,9
115.642_28.487,9
115.581_28.479,9
115.520_28.470,9
113.730_28.231,9
113.667_28.223,9
113.793_28.238,9
113.606_28.216,9
113.854_28.245,9
113.915_28.253,9
114.577_28.335,9
114.521_28.327,9
114.635_28.344,9
114.745_28.360,9
114.804_28.368,9
114.690_28.352,9
115.260_28.434,9
115.103_28.412,9
115.037_28.402,9
115.173_28.422,9
114.973_28.393,9
114.906_28.384,9
113.386_28.189,9
113.321_28.181,9
113.448_28.196,9
113.542_28.208,9
113.258_28.173,9
113.182_28.164,9
114.777_28.365,9
114.654_28.347,9
114.594_28.338,9
114.837_28.374,9
114.719_28.356,9
114.861_28.377,9
114.803_28.369,9
114.676_28.351,9
114.743_28.360,9
114.919_28.385,9
114.234_28.290,9
114.299_28.298,9
114.363_28.305,9
114.169_28.282,9
114.424_28.314,9
114.458_28.318,9
114.395_28.309,9
114.403_28.310,9
114.520_28.327,9
118.428_26.454,9
118.368_26.466,9
118.674_26.403,9
118.614_26.416,9
118.490_26.442,9
118.554_26.428,9
119.231_26.287,9
119.181_26.298,9
118.992_26.337,9
119.143_26.306,9
119.048_26.326,9
118.885_26.360,9
118.939_26.348,9
118.833_26.371,9
118.778_26.382,9
118.728_26.392,9
118.308_26.479,9
118.247_26.491,9
118.134_26.514,9
118.193_26.502,9
118.080_26.525,9
118.050_26.535,9
118.045_26.537,9
118.053_26.534,9
118.058_26.532,9
118.042_26.539,9
118.038_26.541,9
118.035_26.542,9
119.569_26.206,9
119.578_26.200,9
119.526_26.225,9
119.513_26.227,9
119.595_26.188,9
119.422_26.247,9
119.368_26.258,9
119.335_26.265,9
119.484_26.234,9
119.509_26.228,9
119.725_26.097,9
119.735_26.082,9
119.729_26.093,9
119.733_26.085,9
119.736_26.075,9
119.732_26.056,9
119.736_26.070,9
119.720_26.035,9
119.725_26.044,9
119.715_26.026,9
119.712_26.107,9
119.703_26.114,9
119.718_26.103,9
119.696_26.118,9
119.631_26.164,9
119.616_26.174,9
119.648_26.152,9
119.676_26.132,9
116.170_28.302,9
116.600_27.933,9
116.262_28.241,9
116.067_28.338,9
115.654_28.475,9
115.646_28.476,9
115.641_28.477,9
115.650_28.476,9
117.904_26.701,9
117.706_26.920,9
117.904_26.704,9
117.792_26.842,9
115.775_28.439,9
115.711_28.461,9
115.842_28.416,9
115.964_28.374,9
117.025_27.545,9
117.198_27.386,9
117.535_27.077,9
117.675_26.949,9
115.630_28.478,9
115.627_28.478,9
115.637_28.477,9
115.621_28.478,9
118.026_26.548,9
118.021_26.551,9
118.018_26.552,9
118.012_26.556,9
118.031_26.545,9
117.963_26.599,9
117.958_26.604,9
117.951_26.613,9
117.942_26.625,9
117.935_26.634,9
117.965_26.596,9
117.968_26.593,9
117.972_26.589,9
117.976_26.585,9
117.980_26.581,9
117.906_26.696,9
117.911_26.678,9
117.909_26.683,9
117.909_26.684,9
117.913_26.672,9
118.004_26.562,9
118.000_26.565,9
118.007_26.559,9
117.983_26.579,9
113.518_28.205,9
113.585_28.213,9
113.661_28.222,9
113.440_28.195,9
113.378_28.188,9
113.722_28.230,9
112.908_28.219,9
113.175_28.163,9
112.434_28.248,9
113.315_28.180,9
113.192_28.165,9
113.253_28.172,9
110.214_29.221,9
111.067_28.819,9
110.340_29.193,9
110.663_29.048,9
111.470_28.590,9
111.169_28.761,9
109.030_29.726,9
108.866_29.853,9
108.999_29.749,9
108.912_29.817,9
108.817_29.890,9
111.670_28.476,9
112.198_28.263,9
111.970_28.308,9
112.315_28.255,9
109.397_29.434,9
109.854_29.298,9
109.972_29.273,9
110.091_29.247,9
112.084_28.277,9
111.770_28.419,9
112.321_28.254,9
108.751_29.705,9
108.688_29.702,9
108.624_29.700,9
108.562_29.697,9
108.815_29.707,9
108.881_29.710,9
108.948_29.712,9
109.105_29.705,9
108.117_29.678,9
108.183_29.681,9
108.054_29.675,9
108.247_29.684,9
108.498_29.695,9
108.437_29.692,9
108.372_29.689,9
108.310_29.687,9
107.866_29.666,9
107.930_29.669,9
107.994_29.672,9
107.801_29.663,9
109.188_29.636,9
109.652_29.340,9
110.239_29.215,9
110.357_29.190,9
107.609_29.654,9
107.673_29.657,9
107.735_29.660,9
107.558_29.656,9
107.813_29.631,9
107.743_29.637,9
107.880_29.625,9
108.017_29.614,9
107.948_29.620,9
108.640_29.560,9
108.708_29.554,9
108.779_29.548,9
108.849_29.541,9
108.918_29.535,9
108.428_29.579,9
108.495_29.573,9
108.570_29.566,9
108.358_29.585,9
108.151_29.603,9
108.084_29.608,9
108.220_29.597,9
108.291_29.591,9
108.985_29.529,9
109.097_29.518,9
109.692_29.332,9
109.454_29.406,9
107.606_29.647,9
107.674_29.642,9
107.540_29.657,9
107.474_29.674,9
111.273_28.701,9
111.473_28.588,9
111.074_28.814,9
111.571_28.532,9
110.438_29.166,9
110.317_29.198,9
109.819_29.305,9
110.193_29.225,9
110.873_28.929,9
110.657_29.051,9
120.164_28.074,9
120.106_28.077,9
119.995_28.082,9
120.049_28.080,9
119.939_28.085,9
120.218_28.072,9
120.274_28.069,9
120.334_28.066,9
120.393_28.063,9
120.460_28.060,9
119.888_28.096,9
119.884_28.098,9
119.891_28.094,9
119.895_28.093,9
119.906_28.089,9
119.899_28.091,9
119.902_28.090,9
119.910_28.088,9
119.863_28.110,9
119.860_28.112,9
119.866_28.108,9
119.857_28.113,9
119.875_28.103,9
119.871_28.105,9
119.878_28.101,9
119.881_28.100,9
119.801_28.145,9
119.849_28.118,9
119.853_28.116,9
119.712_28.178,9
119.708_28.178,9
119.716_28.178,9
119.700_28.179,9
119.704_28.178,9
119.739_28.175,9
119.736_28.176,9
119.743_28.174,9
119.746_28.174,9
119.751_28.172,9
119.458_28.181,9
119.629_28.182,9
119.514_28.183,9
119.573_28.185,9
119.402_28.181,9
119.724_28.177,9
119.727_28.177,9
119.720_28.178,9
119.731_28.177,9
119.696_28.179,9
119.685_28.179,9
119.689_28.179,9
119.693_28.179,9
116.182_28.474,9
115.820_28.483,9
115.701_28.485,9
115.490_28.467,9
115.429_28.458,9
116.902_28.454,9
116.303_28.471,9
116.781_28.458,9
116.663_28.461,9
117.144_28.446,9
115.237_28.431,9
115.301_28.440,9
115.174_28.422,9
115.366_28.449,9
117.619_28.430,9
117.382_28.438,9
117.735_28.426,9
117.263_28.442,9
118.313_28.349,9
118.430_28.326,9
117.860_28.421,9
119.121_28.186,9
119.125_28.185,9
119.116_28.187,9
119.112_28.188,9
119.053_28.199,9
118.989_28.213,9
119.135_28.183,9
119.147_28.181,9
119.138_28.182,9
119.143_28.181,9
119.131_28.184,9
118.862_28.239,9
118.847_28.242,9
118.775_28.256,9
118.922_28.226,9
118.662_28.279,9
119.230_28.179,9
119.171_28.178,9
119.287_28.180,9
119.345_28.181,9
115.207_28.011,9
115.047_28.068,9
115.156_28.029,9
115.102_28.048,9
114.994_28.087,9
115.258_27.992,9
114.363_28.298,9
114.332_28.299,9
114.379_28.296,9
114.372_28.297,9
114.588_28.231,9
114.644_28.211,9
114.703_28.190,9
114.530_28.251,9
114.822_28.148,9
114.884_28.126,9
114.763_28.169,9
114.940_28.106,9
115.417_27.935,9
115.367_27.953,9
115.469_27.916,9
115.313_27.973,9
114.388_28.295,9
114.395_28.294,9
114.417_28.289,9
114.472_28.271,9
118.546_26.565,9
118.605_26.533,9
118.719_26.472,9
118.665_26.501,9
118.778_26.440,9
118.491_26.595,9
118.315_26.689,9
118.439_26.623,9
118.415_26.636,9
118.246_26.726,9
117.633_27.050,9
118.102_26.802,9
118.201_26.750,9
118.907_26.371,9
118.903_26.373,9
118.894_26.378,9
118.899_26.375,9
118.883_26.384,9
118.887_26.382,9
118.832_26.411,9
118.891_26.379,9
118.912_26.368,9
118.916_26.366,9
118.919_26.364,9
119.583_26.224,9
119.594_26.222,9
119.618_26.211,9
119.627_26.201,9
119.640_26.185,9
119.657_26.163,9
119.708_26.096,9
119.674_26.140,9
119.694_26.114,9
119.719_26.082,9
119.118_26.319,9
119.170_26.309,9
119.235_26.296,9
119.297_26.283,9
119.056_26.332,9
119.005_26.342,9
118.954_26.353,9
118.925_26.362,9
119.424_26.257,9
119.353_26.272,9
119.479_26.246,9
119.558_26.229,9
116.445_27.560,9
116.666_27.478,9
116.228_27.640,9
116.125_27.678,9
117.207_27.272,9
117.122_27.307,9
116.773_27.438,9
116.884_27.396,9
115.633_27.857,9
115.731_27.822,9
115.522_27.897,9
116.023_27.715,9
117.313_27.217,9
117.421_27.161,9
117.528_27.105,9
114.257_28.293,9
114.323_28.300,9
114.389_28.308,9
114.454_28.318,9
114.521_28.328,9
114.725_28.358,9
114.790_28.367,9
114.586_28.337,9
114.659_28.348,9
111.796_28.382,9
111.860_28.278,9
112.605_28.155,9
112.734_28.148,9
112.220_28.177,9
111.965_28.212,9
111.698_28.459,9
114.191_28.285,9
113.970_28.259,9
114.040_28.267,9
114.108_28.275,9
113.904_28.251,9
113.840_28.244,9
112.977_28.138,9
113.077_28.150,9
112.862_28.141,9
113.112_28.155,9
113.600_28.215,9
113.199_28.166,9
114.343_28.301,9
114.105_28.274,9
114.280_28.294,9
114.163_28.281,9
114.225_28.288,9
113.982_28.260,9
114.046_28.267,9
113.805_28.239,9
113.865_28.246,9
113.923_28.253,9
113.746_28.232,9
113.773_28.236,9
113.901_28.251,9
113.840_28.243,9
